order_id,payment_sequential,payment_type,payment_installments,payment_value
46b3e34b2fe9e7cb16d75fca93aaa180,1,voucher,1,25.0
46b3e34b2fe9e7cb16d75fca93aaa180,2,voucher,1,25.0
46b3e34b2fe9e7cb16d75fca93aaa180,3,voucher,1,25.0
46b3e34b2fe9e7cb16d75fca93aaa180,4,voucher,1,11.64
46b3fd7575085d6acefa04739e8c03a5,1,credit_card,8,289.11
46c22ce0488991c798933effd2b57574,1,credit_card,2,139.59
46c43e0da6349514a5b200d60026021a,1,credit_card,3,112.55
46c5390f7670fb920f4ae9475c41cc5b,1,boleto,1,32.9
46c820acb13d40759d9cf3941fb7a47d,1,credit_card,1,77.57
46cede2272077facfeb5aa257851d0c3,1,credit_card,1,46.77
46cede95824dbdc8bd1549dcd43e4850,1,credit_card,1,58.09
46d276d1bd7ed3c213c4a8b2f19e19cb,1,credit_card,1,45.19
46d45c02db0c16939f8f1c45a9c8a344,1,credit_card,10,125.42
46d8abc321ff81d200796807e1088fab,1,credit_card,1,123.52
46e61fd85afa09032021c9b0b507b693,1,credit_card,1,23.96
46f294819f56193f9e3566a3cc3ac123,1,credit_card,7,76.2
46f36d95da75ced0462d57df904d36d0,1,credit_card,3,34.51
46f4f24ca77f8bccb2d56ad99d9d9c3c,1,credit_card,1,86.73
46f6ed73fe09537a68e37e5b67fcdd01,1,credit_card,10,113.48
46f8ad0d98c5c3731e1e7988e45f4a4c,1,boleto,1,65.79
4703fef754ddf8addbed5b7935e2f868,1,boleto,1,59.01
470994fd2c10b6103e0fa4fcd37ea7b9,1,credit_card,1,80.89
471d17c72b833d90af58cd4fc9bd5942,1,boleto,1,41.62
4721161c08ff9843f9bada4af997622c,1,boleto,1,45.8
4725eb9672221e03c250c9a5ff5736e7,1,credit_card,5,1071.1
4729a8ef5b11ed2d8dc77d48deeeee04,1,credit_card,10,230.52
473431d0839fce8be53d33d8079a1be8,1,credit_card,2,267.56
473defc0ac04db9fc14d871ab980e9d7,1,credit_card,1,168.2
473f6fac1db5ed68ee9f1ad1e7c14aae,1,boleto,1,28.46
4745c32df5349a726f97d2a85aa32b40,1,credit_card,10,158.34
474eb7e66d3c88d69883090e5d308390,1,credit_card,1,80.2
4755001364cec8b76f33c43498698889,1,boleto,1,221.84
475affea61b7146f34458942fc4314b5,1,credit_card,1,65.62
47607b002b56d0c23e24d91a519b0856,1,credit_card,1,84.43
4763c95c35b33b41ba1b0ca27bb2fac5,1,boleto,1,279.17
47676a246458b42506986a0c5b9dc94c,1,boleto,1,127.5
4769dacef1cb49763ff733ddbcafd4b1,1,credit_card,1,58.47
478232e63af0da7ce4c2e2081629ccfe,1,credit_card,3,105.74
47880652c5245fbeccfe7a58e8d841e5,1,boleto,1,199.52
478e0f644b5e774c5ba7f6196c77fc61,1,credit_card,1,237.3
478e6ea13625ffcbd107d95b614d79b1,1,boleto,1,31.77
478f8fb5c6eb0790e401598d9391c30b,1,credit_card,3,30.75
4790bc3402a232e073d643e12035d859,1,debit_card,1,36.49
47931ec6c22052d640b0bca09c93468c,1,credit_card,5,147.25
479715da59efdc67c1722f985a94d18c,1,voucher,1,42.0
479730a1200cfbbf8c4fa301820e5d1c,1,credit_card,3,98.88
4798ef2f0de08baa8ddd97ceee3f7c60,1,credit_card,2,61.01
479aedf16362d3b08917c3d84532d449,1,boleto,1,32.77
47a211c899f0043d4ce13337d863bf16,1,credit_card,2,50.0
47a53fe6f92821c8b0ecd40dedee5d6a,1,credit_card,10,790.5
47aae990d1ea088fd601ee94fcdfe652,1,credit_card,7,335.47
47ae8f1a8ae0564397524c91d59013a2,1,boleto,1,48.27
47b3fc542306133e109f00371870c632,1,boleto,1,224.09
47b7b28d79efaecc316b38f60a7a6b77,1,voucher,1,20.28
47bcc66b360244699053868c95917bd7,1,boleto,1,35.09
47c3ce4efeeff5eae692f5d31ef009e3,1,boleto,1,233.81
47c5847c6d4b31c6ad25269c40be3ab3,1,credit_card,2,117.04
47c64271af23d7ec38d059a3de600de5,1,credit_card,8,345.49
47c94576cf0ea364610aff3e9f6a6d0a,1,boleto,1,54.05
47c9687751ccee4ea76cf6386b30336d,1,credit_card,3,38.72
47c99bccd0e7674a94f97d36e8b00dbc,1,credit_card,3,357.52
47cb859a7f526319e3da0015c15c3b1f,1,credit_card,12,362.63
47cb859a7f526319e3da0015c15c3b1f,2,voucher,1,100.0
47d051e89cf6490245136694a26a4395,1,credit_card,5,107.35
47d346b7368958cb0bd17880b2af14e9,1,credit_card,7,76.57
47dc0ac51de82d69a50b926808fa9720,1,boleto,1,65.71
47e4c8c9420d2f409428aa0249dd2704,1,credit_card,6,65.05
47e6a0c0327dc37d68fe995d4d254885,1,credit_card,10,384.58
47e786d6d06274aaf984ca007751f3f0,1,credit_card,7,74.07
47e8f8fc6c6d0bdeb784394a599459a3,1,credit_card,1,53.0
47f0a1c1bead9d28898e70cb26300fc2,1,credit_card,1,175.77
47f1d4cd72cfee577340ecb01a3e8028,1,credit_card,3,313.5
47f1e49b0c53bfde09b97ee3c685fb2e,1,credit_card,4,43.09
47f94daa7c25c51ecaab4744c6025f2d,1,credit_card,1,44.1
480000ff61d2f961973107967439a4af,1,credit_card,2,28.75
4801b9cf238c2c9098bd66a5f092c2da,1,credit_card,4,152.28
48139821eca38783cb43c48d98c0246d,1,credit_card,5,107.05
48177994024650e5aed5b373217c1488,1,credit_card,1,29.0
481a51f75cdfb2f0a592648739dfb8cf,1,credit_card,2,59.34
481d2cbce45c1d2281aead91bff6dcae,1,credit_card,10,155.14
481d934c1cc864cf6439c46deb8aeb48,1,boleto,1,127.83
4827c3856326655e2cce531312851390,1,boleto,1,77.64
482d48c0b0eb255bd818a6e6895fb686,1,credit_card,10,119.84
483561c1a64813ba6588d1fab2f90f61,1,credit_card,4,123.59
483911cb189b99a0f8f7278c240c2975,1,credit_card,3,45.09
483a06928959b498933c3b7efe98a755,1,boleto,1,62.47
484216e35682c86df2d5548a94d08cbb,1,credit_card,5,113.8
4842e50a8232595b4c4e16ea1d7b0775,1,credit_card,6,194.5
4849762eab16354ac93fa3f76324ae57,1,credit_card,4,185.51
484e00a4ba79a175cd91af90f5656055,1,boleto,1,75.53
485841420c8cee06025e9a75cd58b45d,1,credit_card,7,140.51
485ebaf1444009348caf87a4fcb8f0f4,1,voucher,1,25.0
485ebaf1444009348caf87a4fcb8f0f4,2,voucher,1,25.0
485ebaf1444009348caf87a4fcb8f0f4,3,voucher,1,22.83
485f9c30887ed3b1fb49d2f123ac3b08,1,credit_card,2,220.04
48614d2cd50444dc19b6585e6398bf33,1,voucher,1,21.17
48614d2cd50444dc19b6585e6398bf33,2,voucher,1,27.54
4865bde237624673cb82058b4d23327d,1,credit_card,2,210.07
487243d388612209472c309efc5e6442,1,credit_card,8,82.73
4878c3e81ce858124e902e2ecd97e6de,1,credit_card,8,455.7
487c027c71928d6a1401ed7e13ad94ec,1,credit_card,1,195.13
487c1451b8fd7347d0e80e5aca887e91,1,credit_card,1,3.51
487c1451b8fd7347d0e80e5aca887e91,2,voucher,1,30.0
48842751df68fccf0ab0caa30930f21d,1,credit_card,5,57.72
4886bdc3d38b4558a42cca69e30e0808,1,credit_card,3,310.28
4886c3effdbdd559f0f727957b9af0bc,1,credit_card,2,102.03
488a3468338d9c4c6caa95bb4b536b90,1,credit_card,4,177.44
488af1da339f776ccc9c5d4b26203cec,1,credit_card,1,57.72
488e18847dc4c18696d2e992f89a7b8a,1,credit_card,1,29.69
489243ea0f23a5849516cc651afa4325,1,credit_card,5,53.92
4894ab6596d70a7721324f6ecb314e55,1,credit_card,10,255.43
489b43fc6f7840318ee5d83ee35b86c1,1,credit_card,7,70.16
489db951401825ce7d66665e5b5108bf,1,credit_card,1,38.29
489e6c889dd29088ff5646a8c6d106ad,1,credit_card,2,106.77
489f4aa5c9356b6e5b7882bd7a6d6379,1,credit_card,5,174.04
48a224f9ab91e6f61f0f90e854cd7deb,1,credit_card,5,125.88
48a2f7e1d2c08321278f947050d5a1d4,1,credit_card,10,165.58
48a36f577fc4102b3e63e0f462684da4,1,credit_card,4,46.39
48a57e0bc8bf84266cba1916fc7ed49c,1,credit_card,6,108.51
48a7fc253b8c47a7442e210258118c33,1,credit_card,1,37.09
48a8a6c760d13fbcdf6542200ce572b5,1,credit_card,2,106.06
48aa8c19814f76592f8bd0e7b8f604c8,1,boleto,1,72.36
48ac627a65c15df7cebf426bda6e6077,1,credit_card,6,295.38
48ad3f692af89318f508cd0b50f68b41,1,credit_card,1,77.98
48ad3f692af89318f508cd0b50f68b41,2,voucher,1,50.0
48ae288b318fe1497a1039b1eea9e330,1,credit_card,10,665.88
48ae434efdce6ee8ed43531400f53bb6,1,credit_card,2,102.3
48b3645f62cbacd4396279c43e8fb4b2,1,credit_card,1,261.18
48bc7c3a0885049a0bf2d42d42421de2,1,credit_card,1,29.91
48bc7c3a0885049a0bf2d42d42421de2,2,voucher,1,20.0
48c0a263a6f5c112effbec24abbd468b,1,credit_card,8,80.1
48c7cdcae897b5c7615110c6dbd6c837,1,credit_card,1,174.48
48cefe210d7a04f470fd6592ea91ffb9,1,credit_card,10,188.4
48d0129c92992c4ee4c6b7b034c63336,1,credit_card,4,58.53
48d59c59c85665b1dd3b1f81d0f48016,1,credit_card,4,55.07
48d892b7a89ca7f4d0b1dd13d3d053fc,1,credit_card,4,103.72
48dcd7368e7d1b9bedc55f16a3cc8188,1,credit_card,3,36.75
48df5efee08cb975d7a49bac5df66d22,1,credit_card,1,168.2
48e58c173cd635c5db80cda55c25f17a,1,credit_card,3,112.3
48e715c549b6c9eb4ac2c75f6df8b01e,1,credit_card,3,220.86
48ed90a16494e16357d2fd32fb1e1ac8,1,credit_card,3,78.56
48f748418f436ecce9310b169835b995,1,credit_card,4,203.34
48fc3920c8d50b6cae63eebbfbf70676,1,voucher,1,297.27
48fe5083b6d757cea683f2f5f35e6703,1,boleto,1,18.77
4900f8f1421400535834a94765872825,1,credit_card,3,175.52
4906eeadde5f70b308c20c4a8f20be02,1,boleto,1,162.25
4908cfa4f81ef32d94f2394f1cfbedfa,1,credit_card,5,148.45
490f71078caf4a0fdb7145f535995085,1,boleto,1,167.66
49123f75e5d9507cec9455b2ed989913,1,credit_card,6,67.16
4919b841634d8ba6547af2e05ad3ea1b,1,credit_card,2,112.71
491b6882815a6368f57277d9bfaebb12,1,credit_card,4,75.08
491d0f75b13fe6ae121d0deb9a410a51,1,boleto,1,138.19
49210ebecdbca0d6aeb2a5e23cbfe9b0,1,credit_card,7,150.35
49268496ecf8148bd16540c2a23c6c70,1,credit_card,2,147.21
493264ead614f3a1fed5ad555318b37f,1,boleto,1,47.69
4950976b463f24286a8eb3f80a2de8dc,1,credit_card,1,137.6
49546e578022b62f674f28784482c34b,1,credit_card,2,61.94
4955ee3a893b3b780fedd621473486b7,1,credit_card,1,66.01
49578bb8b28dae340b70b481fcca6415,1,credit_card,2,87.73
4962c62f110070284d4a13fbc3a2c970,1,credit_card,3,474.66
49693494d8f42b42b80c8241976f8460,1,voucher,1,58.79
496c7edde87a9059e9887b3f1fc62523,1,credit_card,10,814.3
496e779d0a36724d70beaf6ea94d7d9d,1,boleto,1,161.51
496ed3d2f9bcb86cb243f5e9fe1627e5,1,credit_card,10,191.58
4971e311356ab2972110bcebd76e48c0,1,boleto,1,333.51
497463bc831a82dc0db5cdbb85c3a33b,1,credit_card,1,353.9
4974c65072c3a0265ef2be771aae8251,1,credit_card,6,61.78
497bb8ade48b55b142982e508307a14d,1,credit_card,2,103.2
497e5e92e62cf84d974cd4345971f57a,1,boleto,1,274.06
49823ce8989af60407f72e0687e50bbd,1,credit_card,1,39.0
49865c5eeb869113155c217d234a777e,1,credit_card,4,218.93
4989f24aefab3dbce57d00db89e58bf8,1,credit_card,4,136.3
498bd6074c1c42f8c5bf3481c471c67e,1,boleto,1,64.7
498d5619e926bbb085a837fb42842db6,1,boleto,1,155.45
498f57174c51d5d4e071665d9fea7a87,1,boleto,1,105.29
499779bd7b24368c556437767a73189c,1,credit_card,5,54.33
499f4d2d2bf250a1bb18ca1feab13262,1,boleto,1,64.86
49a8f1096861d00a65b9c80b8b963a22,1,credit_card,2,60.09
49af403fd43b8ca8b5f7b74845bf1f66,1,credit_card,3,79.27
49b04eb803745cce168dcf5885d2c8de,1,credit_card,1,95.36
49b1ad01e0a81bc85a617086103e415d,1,boleto,1,144.47
49bc9d5a7ffb965e58cf15e4b9c283e3,1,credit_card,1,144.12
49bcc1ace70cb046d87e21636d05f090,1,credit_card,2,94.21
49bf7e68b5263b604955ac02aa4fbb9a,1,credit_card,7,124.96
49c06ec1bf8280d4a6ff6f3a70b59eee,1,credit_card,9,214.04
49c17835ea2c85763d6747046c3f5f56,1,boleto,1,88.73
49c5be16afaa3d998aca1f3b5ecbc980,1,boleto,1,51.69
49c8d7acf28d999e86d3cf817d9793e0,1,credit_card,5,233.83
49ccb99fe3aaec6e4926dfd025cd9d0f,1,credit_card,1,24.97
49ccb99fe3aaec6e4926dfd025cd9d0f,2,voucher,1,100.0
49d644145fd8c0e627171467006e7c5c,1,boleto,1,121.28
49d9f3721c033d155e61cfbd798aa0b8,1,credit_card,2,105.37
49db6a08de9b99d6d0237da803888c22,1,credit_card,4,40.79
49e548b7ec1f515816b62230c96e8f74,1,credit_card,6,87.64
49ecc452cab118ed8cea1ef76a3b3f95,1,credit_card,4,44.02
49f02b4e9f14707b1cb78c09ecb89ed3,1,credit_card,3,94.11
49f0bd432488ec2cc7a18c0c786b743f,1,credit_card,3,33.72
49f3ca1235b168529decb2072cc26da8,1,credit_card,1,53.0
49f6f4d206c26f0d3ac78e343ac619d7,1,credit_card,2,77.03
49f879aa078787ff9ca5e831515407b9,1,boleto,1,133.58
49fa1c392707716cd5d12cc1c7c65c15,1,credit_card,1,260.64
4a02e985c7239d866a632f07ed20d9c0,1,credit_card,1,48.62
4a0401b9ac45b7c8c801fe5db8855bff,1,credit_card,7,441.33
4a0436180e98ee8a37cef37e46e84646,1,credit_card,8,638.08
4a04b801500a7b7f5dbaefe223e00338,1,credit_card,2,111.91
4a086aa623133c7141b0c9c6759c79ad,1,credit_card,2,74.38
4a089edddf146578d90f7a7632e5a86e,1,credit_card,2,32.69
4a098cad947704b7e739e19a092e24de,1,credit_card,2,198.0
4a0c442614599b83a064e2889049712c,1,credit_card,6,64.24
4a0d049ee6c82b3348a21bb211c0a44d,1,credit_card,6,67.88
4a1c1edef82d76596ea0209327be3ff5,1,boleto,1,65.71
4a1ea52e0dfcd2d974464a1cb86cfbf2,1,credit_card,3,123.03
4a202e4c5b6dfa7f2f5f18c5d760b837,1,credit_card,8,93.98
4a285271de93865d4865f3cb399ec41c,1,credit_card,8,869.11
4a335c9b6c47353962fc6f0b1911eb03,1,credit_card,7,184.93
4a3810dd72f7bd6972e0c9eda2923446,1,boleto,1,71.92
4a3848a973c57b3f244f9a2433b43a0f,1,boleto,1,36.65
4a3b3a1333c6468be0917515b6253108,1,boleto,1,68.88
4a42846a6eed9d15714fe30181399f2a,1,credit_card,1,34.37
4a444b385541349263bc8ab5a26a54c4,1,boleto,1,61.74
4a46aca9ae0f89326ddb4bd7dfd041a1,1,credit_card,8,194.17
4a484c46ae5f093eca638e3c55d3dbc2,1,credit_card,10,255.83
4a4bf6614444d2e3a7c20a87106ddc97,1,boleto,1,93.48
4a4d085561af094aeffaeb7fdaeac8ac,1,credit_card,2,137.24
4a514eb755fe5187e79bb4765ba82d51,1,credit_card,2,279.12
4a520a26516a2fba9ae35945ac6a2229,1,credit_card,8,95.18
4a5470dfcf2368971425d5aa451cf3b9,1,debit_card,1,80.81
4a550b015950a8b9ad80a0d09ca1c5bb,1,credit_card,11,118.98
4a580bca631a940ffc9e25c96da01773,1,credit_card,4,112.33
4a5906e48505c6f9113eb64d283949a6,1,credit_card,10,128.0
4a59b00152497e88a6a4ab7bfe77e04b,1,credit_card,3,163.65
4a5cc9b4e332e03d76bf553a7f2fa5d3,1,credit_card,3,176.78
4a631d69e25800fdf31d9e2d0e08b1ba,1,credit_card,6,282.31
4a6c7fdefcd879e7b3eca9f4e8186c76,1,credit_card,5,80.12
4a6f711cc41643b625414ca5f0d0d111,1,credit_card,3,75.53
4a8540117ab8b9696ac6ffe3b37e4acc,1,credit_card,4,275.29
4a8838c86657a598964a2e50960e92c5,1,credit_card,4,186.82
4a8e88b3aeb9aa051f967f7f551213ab,1,credit_card,3,94.3
4a8fe18e8771bd810821df6dcf3428e2,1,credit_card,1,73.43
4a91a1ba7768e400ff40aad6730251ed,1,credit_card,10,249.08
4a94f985ef69a52bcd0562790587a857,1,credit_card,2,46.53
4a9abb72c66423766ec1a903dc6c70fb,1,credit_card,7,70.04
4a9c9be798acfc1e1539c75f2477b9b3,1,credit_card,3,124.28
4aa92c909b164d4b1529ca7fbbe2fd73,1,boleto,1,94.3
4aaaefa45fefe779e9ab924f17eb4999,1,credit_card,4,54.0
4aac204400464cdc3239fecb78095120,1,credit_card,1,83.41
4ab03c392cee35c50b2bb0c1190618de,1,credit_card,1,73.34
4ab68bc41831caca906e6bdb5c94235c,1,credit_card,5,259.94
4ab89d9dbd3924ff720ba734b538956e,1,credit_card,1,151.65
4abc892aa491e88ee079c2fa46cfd508,1,credit_card,1,31.51
4abe45d3258a19bc521cdd64b940acf1,1,credit_card,10,410.03
4ac47dc578518440150fbf3780d83a30,1,credit_card,2,41.07
4ac6c70cf4994485a30d7a2962436b7d,1,credit_card,1,20.28
4acae38053fac34d667306b2de1445ee,1,credit_card,3,183.32
4ad158fb23644bc01f7f255b61b7ca9f,1,credit_card,10,226.24
4ad67779ba72ded4178661f3872b91da,1,boleto,1,29.9
4ae0a4ebc7224b287836fc665b499b69,1,credit_card,10,141.32
4ae799c0965abd10cced20e74295101d,1,credit_card,10,931.57
4aeb09d2415c840cd427f9b0e5dabfb6,1,boleto,1,236.29
4aec55e14c04fce6d0faa0e1bebe3126,1,credit_card,1,80.56
4af3b706b2f143642fdfb7c219649890,1,credit_card,6,160.65
4af5a3b197af9f20f2ad9f856fdcc301,1,credit_card,2,129.83
4af895c94fe197a1da73b4aa9e727831,1,credit_card,1,50.88
4af91349921618b7fe12e5b417b3fc7d,1,credit_card,1,57.75
4b019b8fe8e95fc64a3cf3793b35b852,1,credit_card,4,213.59
4b03319a5a065c83d4fcc4f18f8cb257,1,credit_card,3,145.5
4b07e96261a6c3f0dd713dd75a1d0658,1,credit_card,10,238.54
4b084373ddadca63d02071a40596da80,1,credit_card,10,241.36
4b0a33a52d3bdc952ebd0a2c5df9775b,1,credit_card,1,2.09
4b0a33a52d3bdc952ebd0a2c5df9775b,2,voucher,1,179.89
4b1130720b31500948a942732f0befc1,1,boleto,1,46.76
4b16d0a302a6bd19d22825d08d17d973,1,credit_card,6,819.05
4b18f35d97c3ba68a1034e92dce1a2e1,1,credit_card,10,269.3
4b1e9e86e377397f8b305cc26fb038a9,1,credit_card,1,116.36
4b21051fef724a86e4d984ffc12fdd99,1,credit_card,10,264.19
4b219c12fdb241d6c04908f66f8133bd,1,credit_card,2,373.78
4b23422a153d74fd8d5b29e7fd978a4e,1,credit_card,1,65.63
4b23c35590ad2b3612bcfee3d32cd551,1,boleto,1,739.79
4b25b8fa39f9cbf4b728426f6b09b1aa,1,boleto,1,112.71
4b2da52cca31e0823f0e16772996137a,1,credit_card,2,142.1
4b31647c78c9dd5484852a1c9f29a14f,1,credit_card,1,91.18
4b32a4cdfc1b80066a8ee3a4b7a2094f,1,credit_card,7,173.85
4b38fe7b90551ded1ee61140282fba02,1,credit_card,1,23.72
4b3a605942f29d490cb74bd6ace6b9f0,1,credit_card,1,38.1
4b3b5fc7398939e35a47fe5a8c0be5cb,1,credit_card,1,30.27
4b3d51d53496b61174695ad74a403d6c,1,credit_card,1,183.33
4b46a88e1ef489d0f8a7d454153636c3,1,credit_card,1,62.11
4b4a6837149161d336cba6c3816f376e,1,credit_card,10,123.25
4b50640b1e15eabd0db5c82c7c1d8037,1,credit_card,7,73.13
4b59288fdfd1ef916c5bdb63ee33d987,1,credit_card,1,152.36
4b594c50ed0279e3677e9580c4cfcfdb,1,credit_card,2,77.57
4b5bd8e6ef37808d82dab7b2a81b18d4,1,credit_card,2,168.43
4b5cf6901062fc5fda94db5e015089b8,1,credit_card,10,811.29
4b5e919faabfc4bfda408c4810e8aa9e,1,credit_card,10,311.21
4b5f8550e687d71b64917312c8574b4b,1,credit_card,1,47.77
4b62f3ef255e276bf8564f8061361886,1,credit_card,8,125.08
4b641d699688dcb4ede9708f83bd3b5a,1,credit_card,4,124.74
4b661d524b6f0788746514fb6f7ad3fa,1,credit_card,3,249.8
4b6661abf2da1932d74ee64f19a5ca41,1,credit_card,2,163.48
4b69fe6557f0b4574967a8ccf31628f5,1,credit_card,3,163.71
4b6a69ab5ba578e5193deeffcf9d0f7a,1,credit_card,1,79.19
4b6aa78846ad555241cc92ee58c815c6,1,boleto,1,101.84
4b6d65eba5c9f94bda2a9874ab2f640f,1,credit_card,1,61.73
4b7687ed745753cae867364fb541ae37,1,credit_card,2,365.99
4b7bf1f7eb492ad33680ba2cb4c4ba56,1,boleto,1,131.07
4b87a2c8b410e2e61c12c83790810587,1,boleto,1,69.49
4b8a2d2dde058d83b31fa4f3d9ed88d8,1,credit_card,3,83.41
4b8a3b3d574a15cac939eb0a2d4fecbe,1,boleto,1,318.34
4b8a9df9ba274aad716c78563815150f,1,credit_card,6,218.35
4b8ff73a4dec02960c8a7783bcf9596b,1,credit_card,4,117.75
4b936f52e9d0886cbe8ab2c15fa0a71f,1,credit_card,4,129.32
4b939b269e876343e876d466afcb69d1,1,credit_card,1,49.0
4b944ced0a85068eda08572e1c5e890f,1,credit_card,10,105.28
4b95d1a4d386ff9f72f63254f6a30a51,1,credit_card,1,36.78
4b9fc2bcaef1126cf5e22ba8afecfe1b,1,credit_card,1,75.65
4b9fec2aafb24c7a29deb4edfea665b5,1,credit_card,3,73.03
4ba72d2e0a210b56b5635bbc33599cf2,1,credit_card,5,209.1
4baffd900565a4d95fde9d2057b95813,1,credit_card,10,166.83
4bb249470aec4b87d52edc4af12f5b53,1,credit_card,2,129.22
4bb429b2f70ff5c85e7fdcecb5efa852,1,credit_card,10,619.34
4bb817d2ac53f370a77bf32e4f79b6e3,1,credit_card,3,70.72
4bb9f56f9fdb757c77ec38c0989cba4e,1,credit_card,12,159.52
4bbe949608f669144f0db3f8cde75cd7,1,credit_card,4,213.52
4bc02ff9a093f3cc4119a960969f5f74,1,credit_card,8,190.87
4bc129a90204375853b00493c4c57516,1,credit_card,6,236.56
4bcb31b6a61c7fdbcb397a502edd29a1,1,credit_card,4,44.1
4bd5b58c7b8331304e19d3fce19b9942,1,credit_card,3,178.89
4bdbe1f2d1b360c34d90175e10ec090b,1,credit_card,1,197.59
4bea1a1e7a264f908a38f818073ee923,1,credit_card,1,116.16
4bea538b29c975028b7af11cf3bf97f1,1,credit_card,1,133.7
4beacb05ac875340b9874e53f3f4bbbb,1,boleto,1,60.1
4bf27cd715a4b7ccb0ea582b5b5fd639,1,credit_card,8,80.65
4bf9917773b973b77d02d12241387084,1,credit_card,8,367.11
4bfcba9e084f46c8e3cb49b0fa6e6159,1,credit_card,1,40.76
4bfcba9e084f46c8e3cb49b0fa6e6159,2,voucher,1,50.0
4bfcba9e084f46c8e3cb49b0fa6e6159,3,voucher,1,50.0
4bfcba9e084f46c8e3cb49b0fa6e6159,4,voucher,1,50.0
4bfcba9e084f46c8e3cb49b0fa6e6159,5,voucher,1,50.0
4bfcba9e084f46c8e3cb49b0fa6e6159,6,voucher,1,50.0
4bfcba9e084f46c8e3cb49b0fa6e6159,7,voucher,1,50.0
4bfcba9e084f46c8e3cb49b0fa6e6159,8,voucher,1,50.0
4bfcba9e084f46c8e3cb49b0fa6e6159,9,voucher,1,50.0
4bfcba9e084f46c8e3cb49b0fa6e6159,10,voucher,1,50.0
4bfcba9e084f46c8e3cb49b0fa6e6159,11,voucher,1,50.0
4bfcba9e084f46c8e3cb49b0fa6e6159,12,voucher,1,50.0
4bfcba9e084f46c8e3cb49b0fa6e6159,13,voucher,1,50.0
4bfcba9e084f46c8e3cb49b0fa6e6159,14,voucher,1,50.0
4bfcba9e084f46c8e3cb49b0fa6e6159,15,voucher,1,50.0
4bff82a994068f564e54b52b08ef4512,1,credit_card,7,73.2
4c01326cb869a9ad39093aced5dc4e3b,1,credit_card,2,43.04
4c03716ec6e1d9291c862446c7d03fcc,1,credit_card,5,157.7
4c05a3711a90dee7f6336af0f3385142,1,boleto,1,42.62
4c1cb5347e5cb2d9787834ae859c60b6,1,boleto,1,87.83
4c1f94303cb0dd867863ad2259197ab1,1,credit_card,7,176.87
4c258c68ac65ec1cecbb12261f095535,1,credit_card,1,31.33
4c258c68ac65ec1cecbb12261f095535,2,voucher,1,121.99
4c27ea95884450945b1cb30e6fccdd71,1,boleto,1,89.42
4c2b907fb694dc3ec7affecb0725c420,1,credit_card,5,229.2
4c2e1a95586c815795a324d1599e7b5a,1,credit_card,8,117.71
4c33ec562d9dc5655e160913aa86eb53,1,credit_card,5,58.59
4c342c53eed805e5712a130cccf665ee,1,boleto,1,158.38
4c3812e7963e6b0932c6142e3d6a6b85,1,boleto,1,272.52
4c3849a3e78ef73e3e3fac21b104b67f,1,credit_card,4,137.99
4c3898f5e7ca29c2fe30781d80f88857,1,credit_card,8,618.6
4c4590c53b8582812e4bf510d3e55e58,1,credit_card,4,77.6
4c4c18f172becac0b104709006c11a9b,1,boleto,1,279.58
4c4d0f4c8d4f702981b6ecad4dc40ca4,1,credit_card,5,132.58
4c520618a0cc5957cd116b12a553770d,1,credit_card,2,74.03
4c53c2b42c60815a6be4e7bc09cb0b59,1,credit_card,5,168.2
4c566742b96f3f068f5058e7919c2842,1,credit_card,3,117.85
4c5d1f62e7eaa8c0f05fbe1b048ee690,1,boleto,1,108.2
4c5fb984844ad48dc34f8acf42eb0eda,1,credit_card,4,237.81
4c643df416c8fdc4033716fa0c058c81,1,credit_card,1,57.5
4c689245ea93c43c3bd76bda4dca1403,1,credit_card,10,320.82
4c6b8f5bdbbce6acce7f9193da57a34f,1,credit_card,4,215.01
4c7278311a8fd4a51374e5577ef92e27,1,credit_card,1,42.78
4c76e48050ae7f0f69ea45b2350a12c4,1,credit_card,3,38.86
4c7edd82fbbb32ade762d3daae1fe796,1,boleto,1,36.58
4c80861e8667ad2c3ec1686683c93ed0,1,boleto,1,193.6
4c8649cbc5b80495a3d6df0ef599072c,1,credit_card,2,85.75
4c907885e2378d72e669a15367eddd7e,1,credit_card,1,56.78
4c9f5051d30feb2d3b0f1aad23e86de9,1,credit_card,10,285.64
4ca4a1922b582950b25cce6e7ef34315,1,credit_card,2,157.73
4ca6a87f196ea892c5abc4e84748fbde,1,credit_card,1,141.23
4ca8a781d1f4b13e966bf35cdc333f56,1,boleto,1,103.55
4cad943ab8ba8479347dd102125fa87b,1,boleto,1,118.9
4cb054441d2b65e4e0f4fb128f1b7b49,1,credit_card,3,116.94
4cb28a578a5c7fb238a322631f125883,1,credit_card,8,197.7
4cbf4f8f95033da28ecc48d007d1b49f,1,credit_card,10,151.05
4cc00a9ac85dee3a197d788b827da7e8,1,credit_card,8,305.68
4cc0192e89c70ee61b2c1cd8ae665a5f,1,credit_card,2,260.17
4cc1863df594e8a20303a29626ca0834,1,boleto,1,43.1
4cc65e8e0ab1879889ab53fbcd422978,1,credit_card,1,50.34
4cc65e8e0ab1879889ab53fbcd422978,2,voucher,1,106.96
4ccbe923ee3f46cb221f6efd5a2fce46,1,boleto,1,213.89
4cd02e8d4d592a91c4c7c1eac9fb7660,1,credit_card,1,56.61
4cd513ff3d4f0c420dca1f9f0b98163f,1,credit_card,1,30.62
