order_id,customer_id,customer_unique_id,customer_city,customer_state,order_status,order_purchase_timestamp,order_approved_at,order_delivered_customer_date,order_estimated_delivery_date
749eb4902527dc1a8e81681cd9c1b016,45ad4b978561d9458629572c1f4feb7a,130bb2919999f32b5c704fc3668d310d,presidente prudente,SP,delivered,2017-05-09 13:46:55,2017-05-09 13:55:31,2017-05-22 16:52:39,2017-05-29 00:00:00
e4798e36e5f3fb9c75a695fdb0a2936a,4951c120d471e3e81f9c23fdf62e0f10,70eef2ecaf5359dde34d2e405dffb93c,sao paulo,SP,delivered,2017-05-09 13:49:02,2017-05-10 02:45:33,2017-05-11 08:36:32,2017-05-17 00:00:00
bb43688a01f21afcf24e7f05ce4e970b,bc27a4cff9ebcbd421f18a4381bfbe0f,57975e1d408b3d718ec6d2282622f16f,brasilia,DF,delivered,2017-05-09 14:08:00,2017-05-09 14:22:22,2017-05-17 14:46:46,2017-06-02 00:00:00
794c69999774820e22c161f6dc4fef91,8e2c57611e09e143ec4ab76e38033bef,030a810edeec1ceea314282513023587,jatai,GO,delivered,2017-05-09 14:46:34,2017-05-10 06:35:23,2017-06-09 16:42:19,2017-06-21 00:00:00
2aab3a740da24c9c894d61330645464d,eb93503140aca4af3794c611805b35f2,1ec6e5f5e1b3db61b2a2cd862d8038d2,sao paulo,SP,delivered,2017-05-09 15:22:34,2017-05-09 16:42:35,2017-05-15 08:37:57,2017-05-29 00:00:00
8ab4ca9525e1f61c67972a13885d3b96,52789ab6f6e6f472133760c866d6fe58,d48a64f4c9f7c622f722dc86cbc33f9c,sao sebastiao,SP,unavailable,2017-05-09 15:29:35,2017-05-09 15:42:05,,2017-06-06 00:00:00
da1630ace2e5b7e69a1bbe87059a4286,1100a74fed2c76f3de1b25ada3a1ba82,f8dfd6a66122269eaeb5205089f6f086,messias targino,RN,delivered,2017-05-09 15:39:42,2017-05-11 04:02:50,2017-05-24 09:38:56,2017-06-08 00:00:00
6a105bd695a3bb07a67824cfe3dc263d,3a880b7d17a31a9db4c65931f8a7674c,441ef65bdc1667da6112d382792bcff2,sabara,MG,delivered,2017-05-09 15:51:39,2017-05-09 16:02:28,2017-05-24 16:34:07,2017-05-29 00:00:00
4242575865a8c4d5919561538ad8c6a7,5489d432eade5ee72322ecbddcafcd05,5fc1e59a07212b7005468f6e080d667c,santo andre,SP,delivered,2017-05-09 16:54:53,2017-05-10 02:50:25,2017-05-21 13:33:49,2017-05-26 00:00:00
8238c8981751f59176cb33a393282ae4,5eede8ea10ae483cfbe88a8e4be22b03,91f3a63e7a6e55e11f8a41dea6bb0505,ipira,BA,delivered,2017-05-09 17:35:02,2017-05-09 17:45:18,2017-05-24 17:18:08,2017-06-06 00:00:00
e53c0c4f98222c1309a9903077858166,ebb4bbbdfc885e78481d17c9f5ff3f85,fd84876f95aaf85b74d38b8c94e60e7b,rio de janeiro,RJ,delivered,2017-05-09 19:24:35,2017-05-11 04:22:33,2017-05-20 11:43:53,2017-05-29 00:00:00
9f47e04f95b2bba1442d5bbf0611733e,ed6d5239528458c1a45a3b15105ea27e,836713957002e55fe78f04567a7823b1,santa isabel,SP,delivered,2017-05-09 19:28:46,2017-05-09 19:42:28,2017-05-17 10:42:04,2017-05-25 00:00:00
b2f39212b22fb44dc0d57cdd6d1790dc,f5c0653d98714d68d23408677cceb628,d81e2519a3de0f6a9a5fbc8cdb12368e,bauru,SP,unavailable,2017-05-09 19:59:26,2017-05-14 21:32:09,,2017-05-25 00:00:00
364d9bdfd849c1092558945df309c280,6cda1d04141717b4d21a31c101d1414c,2b13d1a22b8354071b464d3ec28d7e6a,sao paulo,SP,delivered,2017-05-09 20:24:50,2017-05-09 20:42:20,2017-05-11 10:04:55,2017-05-17 00:00:00
10c320f977c6a18f91b2d14be13128c6,b673f0597cb0c4d12778f731045f361a,04e495a3f45df8b41be2e934bbc16961,gravatai,RS,delivered,2017-05-09 20:48:59,2017-05-09 21:02:45,2017-05-18 13:22:35,2017-06-01 00:00:00
296718c4d86a4e84c6bfd2e1fecfcb60,5f973aee835a2530aa1e1dd3bc7e3a52,e9b0e3dd8bf7b96595031953b29e811c,vitoria da conquista,BA,delivered,2017-05-09 20:49:48,2017-05-10 02:45:35,2017-05-31 08:34:18,2017-06-08 00:00:00
49f6f4d206c26f0d3ac78e343ac619d7,504c02c15eb920cfb1752ca9da131257,9a550659c108d8c30a3a2604b193f625,sao bernardo do campo,SP,delivered,2017-05-09 21:18:52,2017-05-09 21:33:01,2017-05-21 06:42:51,2017-06-02 00:00:00
767f188a65e841e610f8a69e129fbdea,32e4cf48b6e69f385da77b75acdf4c6b,53b774f1b652490a6363179b5ae52ee4,unai,MG,delivered,2017-05-09 21:43:41,2017-05-09 21:55:21,2017-05-25 12:13:05,2017-05-29 00:00:00
45a6db7c0c90c420e4659ae681f7e761,37ae206bb3c1fb4f09b26efdfea782a6,f76e008f92f0fea80b3d30be49945788,pirassununga,SP,delivered,2017-05-09 22:05:09,2017-05-09 22:22:48,2017-05-15 11:24:41,2017-05-26 00:00:00
500497099772fef25f1c6fe433ce0f8d,99bef1df3bc670cf9f4def0f9c371fe2,da35742c46291cee09a5feea6c2d284a,mirassol,SP,delivered,2017-05-09 22:24:03,2017-05-09 22:35:26,2017-05-24 10:24:01,2017-05-25 00:00:00
085c76ec2a854d66417d0dddc622adb0,46cba3072f7ba5816dfcf09245ae676d,df4b3907034de61afb0a33cf4cf97610,muriae,MG,delivered,2017-05-09 22:29:06,2017-05-11 04:22:38,2017-05-31 17:12:53,2017-05-29 00:00:00
6bf03fb2e1bfba95e698287241ad732d,96231a91505acf8d633d5f6908d35605,71c58647afee70d3f1c5eea5610a03e7,rio de janeiro,RJ,delivered,2017-05-09 22:51:54,2017-05-09 23:02:41,2017-05-15 09:24:38,2017-05-29 00:00:00
3908808de1bc14e2592cbdd80fd41729,211b6b842344829a0e56b92942cd83c9,c0eb233d5c837f1f558e8ec36bbaa707,unai,MG,delivered,2017-05-09 23:03:41,2017-05-09 23:10:23,2017-05-18 12:36:43,2017-05-29 00:00:00
2f54d4ac9b0df5774cfa7c1250c4750a,d08717fc91b18c634354b87fc2ded2f7,231b63b9780f442e2275d63ac0d5f49a,rio de janeiro,RJ,delivered,2017-05-09 23:09:43,2017-05-09 23:22:28,2017-05-18 10:54:05,2017-05-29 00:00:00
bdd235f0cec5fc3c21249b12446542c7,a36a736c8e0286e11a01c4dc3f35dbc7,8489eb4021645bb65c1331f4be2e61b5,rio grande,RS,delivered,2017-05-09 23:22:43,2017-05-11 03:50:13,2017-05-23 06:25:56,2017-05-31 00:00:00
c913d38589fa350791d4d89dec949c4a,096e87e7d0425ddc6bfe0e3473ed43e4,0430815838853d88dd12f38611b8646a,rio grande,RS,delivered,2017-05-09 23:31:05,2017-05-09 23:42:32,2017-05-15 11:54:07,2017-05-25 00:00:00
79703330f9510623f0ef157d661011c5,4d47256b68384c4d94ab6f64b0b25e0a,cf8ab18d79df5b9a7707e972e77c460c,guaruja,SP,delivered,2017-05-10 00:19:05,2017-05-10 01:25:15,2017-05-12 10:37:55,2017-05-29 00:00:00
02b7e7c49710de373ce4bb83fd4bf81d,958a6f45092caf24c9c986aae8324cae,c2f70b70cc6c043ca2f6ac87c0510fac,santa helena,PR,delivered,2017-05-10 07:27:24,2017-05-10 07:35:07,2017-05-17 13:05:47,2017-05-26 00:00:00
755a429b14b766d9804739faa9ff4783,453cabb96a2b3a938cb8400ffdaf668b,3e929a60d3f6a4c02433f8084b7b5026,curitiba,PR,delivered,2017-05-10 08:06:25,2017-05-12 02:45:05,2017-05-17 17:14:27,2017-05-30 00:00:00
4a8e88b3aeb9aa051f967f7f551213ab,80946cbd8d20161272e3dcdcb1777517,b2c59485a6c797464a23de924cb1a490,divinopolis de goias,GO,delivered,2017-05-10 10:25:20,2017-05-10 10:35:23,2017-05-25 14:15:37,2017-06-05 00:00:00
6df64cc2e8fbd99d2f72745f1388a760,f1ee2c9b4f6e06ac83e3fd39030131ec,ca67c44e54b7ab21295be3a3545b846f,rio de janeiro,RJ,delivered,2017-05-10 10:39:56,2017-05-10 10:50:13,2017-05-23 16:55:57,2017-05-31 00:00:00
efba3b32a6d0502f262fc6eaa01b34b1,5deb784842d904759882a477316e00a0,e531de5bdd683597deacc308bac38b84,sao bernardo do campo,SP,delivered,2017-05-10 11:33:01,2017-05-10 11:45:20,2017-05-15 11:09:58,2017-05-18 00:00:00
b9fc3fbace8f69b00c2f461cd3422459,69b4b187cdc035cfa618ffb2649c4260,836caa69c529a3a06fbacfeff117e4d9,sao paulo,SP,delivered,2017-05-10 12:00:48,2017-05-10 13:02:38,2017-05-21 11:46:25,2017-05-30 00:00:00
13ff8a02b63113dd72976dab2e01b171,de0af4a54889db8e1d4317a8bea43a25,b9d637448a10f135a21ae39465ad6445,santo antonio de padua,RJ,delivered,2017-05-10 12:57:43,2017-05-10 13:05:43,2017-05-19 12:55:55,2017-05-30 00:00:00
76cd8bdf29b1ad8f6dad715d6ad8fe90,f3ea766418f91a35a84d530bae7787ff,71a92fd3087501bcfba6e6e1ef7e8fd7,rio de janeiro,RJ,delivered,2017-05-10 13:17:10,2017-05-10 13:30:16,2017-05-30 09:42:28,2017-06-01 00:00:00
4c53c2b42c60815a6be4e7bc09cb0b59,85d7e15edebcc92f98e52c8b48a159a3,df1ed839c833445f1627ac20420e2aa2,guaruja,SP,delivered,2017-05-10 13:25:50,2017-05-10 13:35:20,2017-05-17 08:52:37,2017-06-09 00:00:00
c41fcb90e5c4e310d014634135fb1279,f15502451cc5bdea5784089fec299f8b,1da09dd64e235e7c2f29a4faff33535c,niteroi,RJ,delivered,2017-05-10 14:04:15,2017-05-12 02:45:12,2017-05-23 11:12:35,2017-05-30 00:00:00
2d846c03073b1a424c1be1a77f532dad,5a3473648da10d2800f4783f6426355e,c2167133926371fa294b6b7e9da001e6,guarulhos,SP,delivered,2017-05-10 15:18:16,2017-05-12 02:45:22,2017-05-25 10:49:48,2017-05-18 00:00:00
9125faac1b379b7b9ab4665189739e31,e181c405b2194c93d04a3660b222a8ca,fc1a7488fffb57771bc202aad56bb74d,rio de janeiro,RJ,delivered,2017-05-10 15:24:16,2017-05-11 13:15:15,2017-05-24 14:17:46,2017-06-08 00:00:00
08c8efb673039f24977bee37cb4ce21f,794fbbffc8777305f986f63219b4e7e1,221e3152676feb9315491e86f26efe5f,porto ferreira,SP,delivered,2017-05-10 15:24:48,2017-05-10 15:35:29,2017-05-18 12:28:04,2017-05-29 00:00:00
28d6266168cfd43a9f7d1f2f2f07f54a,346cf831cf5480e8955e249de733c9e9,c782304d24ba15ab653d383cffe41462,paranapanema,SP,delivered,2017-05-10 15:34:32,2017-05-10 15:45:11,2017-05-19 10:32:40,2017-05-26 00:00:00
87b1b0ac27740690a2f04d333724c05f,c695e0ab88c84c2ab6ea7e5208a22230,37a5f211b682fbb9c7014cc0e356d8fa,belo horizonte,MG,delivered,2017-05-10 15:59:47,2017-05-10 16:15:16,2017-05-29 12:44:00,2017-06-07 00:00:00
9bfcadb1457b8133f4d46be5091f8117,3a602d2d1aff75fbe3ae2e7d9c3928b9,85d59a3d4359d4352f14124962ff305c,itaocara,RJ,delivered,2017-05-10 16:03:09,2017-05-10 16:15:13,2017-05-24 12:34:45,2017-06-01 00:00:00
0e3ec3c17b64c6cc7bc01bba21e7afdf,493bfba5a986ce7c846f7c2b5a308ed4,fc3ae503d8cbc4c02a2d8e467b7bbfe5,campinas,SP,delivered,2017-05-10 16:20:36,2017-05-10 16:30:12,2017-06-08 05:47:38,2017-05-26 00:00:00
dc6eee28a658fd5850d3f88a9c0abbc2,66d35d28e228ee885e0d95da6f1b0fd7,b8a9fef18d18a73505c6291d160f1d17,sao paulo,SP,delivered,2017-05-10 16:58:01,2017-05-10 17:05:20,2017-05-12 10:15:59,2017-05-30 00:00:00
fe579bd413f722e51bc98182441e135c,fc60ab8252b98a6e60c51672d7853c7e,8637975a0cb5150b10528f5697511668,caxias do sul,RS,delivered,2017-05-10 17:04:35,2017-05-11 17:10:13,2017-05-22 14:18:36,2017-06-01 00:00:00
eaaee645b1c3232e02feea76ef993a9e,a02c3848a807fdc92f85e7f72225e1f9,83a82e80b19391a7bbb4796847b1bb49,coroaci,MG,delivered,2017-05-10 18:13:04,2017-05-12 02:50:30,2017-05-22 14:37:51,2017-05-30 00:00:00
5ff05cd5557e3cc10ba2ef800f2b8da6,dfe414a11599a003b95ff5ccffb8627a,6346380213f9631ecc10a8ade07d5944,caruaru,PE,invoiced,2017-05-10 18:42:38,2017-05-10 18:55:12,,2017-07-03 00:00:00
ef340fd20274f4bc0181f8d9b8ae9748,b8be0fb88b88d0e00af27f75835e1c50,e7ba333fbe7c3afa5f89cb575f9eac6e,itaguai,RJ,delivered,2017-05-10 19:29:00,2017-05-11 04:10:15,2017-05-16 11:46:57,2017-05-30 00:00:00
c067fd2a8d499e47d3399202a11d268d,8dfb803b02fce136d979fa2c108488bd,f818fa469aae778ea44fb1c8c1c7dbff,goioere,PR,delivered,2017-05-10 20:40:23,2017-05-10 20:50:18,2017-05-23 16:44:50,2017-05-30 00:00:00
73e025915b8bd2c8856d0d3f85545506,dbf46bb30293d0d8ccd11d23c68ae6cd,d2047396438601ff3ff44b3ffce736ca,iguaba grande,RJ,delivered,2017-05-10 21:23:19,2017-05-11 21:30:15,2017-05-30 13:10:48,2017-05-30 00:00:00
577741df3a9a24834a116ed4b278233e,9e89c236659179966723613317e173aa,7df02dba351998a9a24edc56d9c35557,serro,MG,delivered,2017-05-10 21:51:44,2017-05-12 02:55:21,2017-05-30 11:20:07,2017-06-13 00:00:00
0312ecf90786def87f98aa19e0e0ce63,45cce495588388d074ab985f2f9b9bb4,f183cbe7ea382975291850db9c8526a7,santo andre,SP,delivered,2017-05-10 22:02:40,2017-05-11 00:31:33,2017-05-18 17:09:46,2017-05-18 00:00:00
a4aa1f375705ffd3e164feb2d98f1a77,6e51797a641218295e6b67fb8f01d0b5,dc233e62186f502e96ce4b81807385d2,inubia paulista,SP,delivered,2017-05-10 22:08:52,2017-05-10 23:02:33,2017-05-16 13:15:57,2017-05-26 00:00:00
0ba9cadd4c71572ad9f78e7d3967b323,7db1a1c96774d32cbe8d8a8cc2686211,881bc7f0f7982cdfed5ad1d267784cf2,sao paulo,SP,delivered,2017-05-10 22:44:15,2017-05-10 23:02:36,2017-05-15 10:51:43,2017-05-30 00:00:00
544238f04f24765a69670a0195dc23c5,51b96673c2c4c07c3290326bcc6d2fb7,821ddcb05dd510761712b157eff83c1c,penha,SC,delivered,2017-05-10 22:44:43,2017-05-10 22:55:16,2017-05-19 14:48:09,2017-05-30 00:00:00
863e04a33f87d879ee00bf50cf65c5e2,ef68b0cec4f4db6b191c1f6fdc8ede0f,f68fa8af8810b71fb954fb4044de5950,porto esperidiao,MT,delivered,2017-05-10 22:45:02,2017-05-10 23:02:37,2017-06-30 10:27:43,2017-06-07 00:00:00
47d346b7368958cb0bd17880b2af14e9,81004804a2d5f73c310aa097c6633778,279ebb89974a93cfde9466d115f24ae5,niteroi,RJ,shipped,2017-05-10 22:45:16,2017-05-11 22:50:22,,2017-05-30 00:00:00
115cf7c242febcbed832ad6d631db40e,aa7aba441952b013edbf055028d6e7dd,021ab4ee1c733fef68ef3ddbb6c4ea7e,atibaia,SP,delivered,2017-05-11 00:08:39,2017-05-12 02:45:08,2017-05-16 09:47:48,2017-05-26 00:00:00
ccf1e12f1c435066f481bacfe011cfbd,4a3be90ecb8541317983a22f6c863888,15e0f5e3fd10fb235acab6d62a9cf84a,nova granada,SP,delivered,2017-05-11 00:16:59,2017-05-11 01:25:08,2017-05-19 13:59:43,2017-05-29 00:00:00
236909a5eec961f916c742c7f991d3e5,1b620b9bddc08059302ad5287743d092,89f0f964099dff599188375bdfba07c0,gravatai,RS,delivered,2017-05-11 00:53:06,2017-05-13 11:05:22,2017-05-18 06:59:33,2017-05-31 00:00:00
bda2bdc90adfc917e17c05a6612ddc63,1bd51f72963d849adbe7640fa2070952,68ae819c73eb9de8d35cd66a147f0a68,rio de janeiro,RJ,delivered,2017-05-11 05:57:16,2017-05-12 02:55:23,2017-05-20 12:57:53,2017-06-05 00:00:00
9d7a96279b14559afb68ea97f4767f33,6ead771fa151a566436c30ca97f90644,c536f6076a522ee8ef654e5ba09a19a4,osasco,SP,delivered,2017-05-11 08:39:53,2017-05-11 08:50:09,2017-05-19 08:51:39,2017-06-12 00:00:00
b693d6c35867fa1937455e04f2547df2,eec909ab0da04f0d3e92f898c6994d37,00dd4390a8e8ad7a126e8331decc49ce,rio de janeiro,RJ,delivered,2017-05-11 09:13:17,2017-05-11 09:25:21,2017-05-16 09:42:08,2017-05-31 00:00:00
32d2334fd92758d51bd693badb2bc91a,5949e53fa3ca207aab85533fd2175123,f2a20646a87c3fa18a908370905a7f94,muqui,ES,delivered,2017-05-11 09:25:36,2017-05-13 03:05:25,2017-05-25 13:52:09,2017-06-05 00:00:00
8aec3a066f732dd927ec8fef1752415b,b7b5ad68f00d874d39c51a7166e4ddec,99b3c5413ffb9d648a2f3c8156a023fa,curitiba,PR,invoiced,2017-05-11 09:45:36,2017-05-11 09:55:22,,2017-06-01 00:00:00
ff2a14d39dcd0b0368cb8ab4629329f0,892863ebaf42fbf7dfe545a8ccc6d6c5,bdfc72cd388c7041e5a1a7409d104699,araraquara,SP,delivered,2017-05-11 10:11:25,2017-05-11 10:23:05,2017-05-19 11:34:42,2017-05-31 00:00:00
d23d2182819dd427049cf791f8b3f622,1dcf22ba080f8d33b817de2f69e25759,7397210b6b1c62f455f2dc7f758fa74a,londrina,PR,delivered,2017-05-11 10:19:12,2017-05-11 10:25:26,2017-05-22 07:53:53,2017-05-31 00:00:00
0e87080068e82503382f3c532778fb24,d137c07565f044ac3f6090ab8f77eabf,17b13c39de5ee1d7af1a195c24bae7a4,araguaina,TO,delivered,2017-05-11 10:42:06,2017-05-11 11:02:50,2017-05-25 12:34:34,2017-06-06 00:00:00
44ee389142c744e5c8e7b6c8343dbdc7,33e0063ceed8499d4c9906865945665c,c0c85f4c42fd98c6b5669dbc85a77bf2,itajuba,MG,delivered,2017-05-11 10:51:40,2017-05-11 11:05:15,2017-05-19 11:27:50,2017-05-31 00:00:00
782d3bc431fb7dfe50633f53fff4ac62,896989a5e9110fb3c1301a9f5ae7ee93,d6b3ab933d857690e1239a36f433cca5,sao paulo,SP,delivered,2017-05-11 11:03:40,2017-05-11 11:15:18,2017-05-18 11:47:50,2017-05-19 00:00:00
a16c048c79d11f82c31fb4fbf407e6cf,08faaa96437305ceef6b95a46cfd0030,9176a9ea5acac529c987e679e80a953c,araucaria,PR,delivered,2017-05-11 11:14:00,2017-05-11 11:25:27,2017-05-18 14:11:33,2017-06-05 00:00:00
db6c6df011e1bcc8e03e81b23982a1dc,75c8873878785af64664ea575dc50c52,7e53420f2126366b3489c18314f82803,uberlandia,MG,delivered,2017-05-11 12:10:03,2017-05-11 13:05:31,2017-05-19 19:22:16,2017-05-31 00:00:00
0652543c9f8586d33500c3d0e4ddc6a6,eb20fef7768b67afc7386c89b07fc19b,45a6800ade995b76321b59e7b6bb290b,sao paulo,SP,delivered,2017-05-11 12:28:01,2017-05-11 13:05:52,2017-05-18 09:59:34,2017-05-22 00:00:00
34fa619907e44766d5119a7ac48c56de,f851a04dcd8b9fde66d04b3aa11adbf5,d7706368f76ec8ce840dd29ec1e2060a,salvador,BA,delivered,2017-05-11 13:02:04,2017-05-11 13:15:14,2017-05-23 11:46:25,2017-06-08 00:00:00
68478192b2b8e0b480a2d3b3d18cce9b,dd7c1a80971bb39440c1a9b6b814eaa1,d05a3c50bb0c2502af86b39bd26f0c1b,sao paulo,SP,delivered,2017-05-11 13:06:34,2017-05-12 02:45:14,2017-05-16 18:14:32,2017-05-29 00:00:00
c92d9519d152fad30fdcaa7bcbdbc30c,204bacea7cec91f9a4c9cab70ea3739e,548984292afdde8d4aae26a60f01c883,curitiba,PR,delivered,2017-05-11 13:16:20,2017-05-11 13:25:37,2017-05-17 12:53:44,2017-06-02 00:00:00
7905195351d6b5454db9c308ab72288e,bd4c91149540cc1420e2bdead839f3cc,d90ad5d193792bb1ea740bd2168f2414,salvador,BA,delivered,2017-05-11 13:32:48,2017-05-12 13:42:55,2017-05-26 13:04:59,2017-06-16 00:00:00
964c6b3ee27c9fc1f196358f7065e774,865797c9ea7b60434851c0480a3245de,623c76bb5fd6d8ede3046f45ad240977,mineiros,GO,delivered,2017-05-11 13:35:03,2017-05-12 13:42:53,2017-05-23 13:13:44,2017-06-02 00:00:00
1ba88e3e2b2311150e8609fbb731ac99,cb3e3dbb6bb631dc9cd99180e55119bc,71e280dabe3303a8d137284d61acac27,sao caetano do sul,SP,delivered,2017-05-11 13:46:17,2017-05-11 13:55:19,2017-05-15 12:06:35,2017-05-31 00:00:00
aee8131e9015100163acf980dee10533,7a375a6afdd7f2db74c57a74568439fb,853e396ef794a4eeae9b8ef67f974b6a,cianorte,PR,delivered,2017-05-11 14:04:20,2017-05-12 02:45:20,2017-05-24 18:53:39,2017-06-08 00:00:00
61ece6128fbdf0024d0bc2e6a816b1ff,7dfcd47ecae5860d7c47befdc84c7d4e,69331785d73730e2b88702e018db1f12,niteroi,RJ,delivered,2017-05-11 14:12:53,2017-05-11 14:22:25,2017-05-15 16:02:53,2017-05-31 00:00:00
91d62a361b8c239a73fa1d50961da3fb,ba74d47434e0ebf1840b5c9341451fba,68a42f27fe5a944473c10b8950cb94b9,vitoria,ES,delivered,2017-05-11 14:19:13,2017-05-11 14:25:14,2017-05-19 18:42:02,2017-06-06 00:00:00
aef44da6faceeca54a90d604ddca07b7,9b9cd22762b75ac6f5cb702eb7c7f758,467c8269886e9c67ab2ec1d5ea86d9f4,sao paulo,SP,delivered,2017-05-11 14:35:20,2017-05-11 14:45:12,2017-05-23 21:04:01,2017-05-29 00:00:00
287e90d08a100fd2ecbfd8a82dddad5b,7d1219e8f53f6b445b3d230c0794e337,63cfc61cee11cbe306bff5857d00bfe4,rio de janeiro,RJ,delivered,2017-05-11 14:39:53,2017-05-11 14:50:17,2017-05-22 16:13:36,2017-05-31 00:00:00
0542a77eb7f00f9ed2f08c1dba22a43c,81bf8b2387b9d3716a34a33be63c45ea,6da1f239b54ae1312f44837503ff6d1a,santos,SP,delivered,2017-05-11 14:40:14,2017-05-13 02:55:22,2017-05-25 08:18:49,2017-05-30 00:00:00
dd36773263ff4067f6b50d5a7ad9d8b8,80ab6bbd8027f608ce6fdd8eeba13c3b,adc01bff75c8f595b059d6939bc30c6f,sao paulo,SP,delivered,2017-05-11 14:56:16,2017-05-11 15:10:21,2017-05-15 08:59:48,2017-05-19 00:00:00
3c52e7be8ba845bcc76da9b51990e6cc,628f1237180b751c1a995cda15e51b76,78ad39e87476ac52f150e22ecbd31aed,sorocaba,SP,delivered,2017-05-11 14:58:59,2017-05-12 02:50:22,2017-05-17 11:37:45,2017-05-29 00:00:00
8be0e6cff38ca7f3d8709433d1f649af,748454d655fa072522bdeb9c6218c3ae,e99b608c40aea421492b36cacae224af,osasco,SP,delivered,2017-05-11 15:10:52,2017-05-11 15:22:01,2017-05-22 18:13:38,2017-06-12 00:00:00
f4836c9fdf304c98f625b549ea6bbc39,23005111bb3890d6caf375df57ffcf79,a4b69f3f2b0ea381b62b3589d8c47b51,bauru,SP,delivered,2017-05-11 16:19:03,2017-05-12 02:50:49,2017-05-24 15:33:52,2017-06-06 00:00:00
4d8efbb494637eed83bd4bb6d8bbf9f7,2eb8fe9f9cae4b5b98accf78c075b2be,10e7dded50de2fa7196a8788bec2c091,sao paulo,SP,delivered,2017-05-11 16:20:58,2017-05-11 16:35:12,2017-05-23 10:57:49,2017-05-31 00:00:00
7b95d76914bb5cec919366223c2f3190,6d00cd7a9751462820dddbed135e3375,a2cb4f6348c28f91948c48b744559952,goiania,GO,delivered,2017-05-11 16:27:13,2017-05-11 16:43:27,2017-05-25 08:57:48,2017-06-13 00:00:00
a59c3add113d01bce5f53f04fc17d73f,eaa4b33379b77dabc2dd8f1e8910b6b6,60fdab697b7f3519c2f915eda735da2c,goiania,GO,delivered,2017-05-11 16:29:18,2017-05-11 16:43:33,2017-05-26 13:56:39,2017-06-08 00:00:00
ea8a923ae9fcd23e6fa17eea177c3cc1,067fc5b946c13af561c35e8c6aaa1dd0,cab990a33edd2081f35570a285bf0dca,itaquaquecetuba,SP,delivered,2017-05-11 17:10:38,2017-05-11 17:22:14,2017-05-18 16:08:05,2017-05-19 00:00:00
09b748b3799286e3df820f2d5528abbc,2a2fd17c1706896127eff21e3750c0ea,5f5fdb9bc306b91204388b0b8da5ed6c,sao paulo,SP,delivered,2017-05-11 17:15:48,2017-05-12 02:45:25,2017-05-18 09:47:37,2017-06-06 00:00:00
24014414a15d7274cad8a2917fe1f040,41b3c5c585822fbdee3b0b136b9696c4,f0daba1cfcc18d5a3229e1a911313e3e,rio de janeiro,RJ,delivered,2017-05-11 17:30:39,2017-05-12 13:35:20,2017-05-23 11:04:51,2017-05-31 00:00:00
56de0edb4db33436ad3f4548267afdb7,f10dc4a09d9baf2cb4983ac1d580776a,91bf129a333cd817f94a13666286d1c6,ribeirao preto,SP,shipped,2017-05-11 18:25:16,2017-05-11 18:35:09,,2017-05-29 00:00:00
bb903af0ad020f23de12114a1c74a2aa,e2e397b14afbf10eabd70b574c00c3df,b91c15fa50027f5b62e2105515a46d9c,ribeirao preto,SP,delivered,2017-05-11 19:25:16,2017-05-11 19:35:08,2017-05-22 20:43:46,2017-06-02 00:00:00
1ed68006f84c01fff1085e2f43ef641c,51944d02eda1cbb54ba49ef747c2a4c1,46418f65fa35317b73048c6dd7055247,manaus,AM,delivered,2017-05-11 20:22:04,2017-05-12 21:02:45,2017-05-24 01:37:55,2017-06-12 00:00:00
177536550949ab384987dfa5e898b1cc,33294108523155692708518bfa1701e0,9883b261732b8f3e389e6b2e66e3898c,natal,RN,delivered,2017-05-11 20:29:29,2017-05-12 21:02:47,2017-05-23 12:17:51,2017-06-13 00:00:00
01835ef41c5ac66dd9ec6084fa1d0533,6a4ea2081853cd8dd8d7c69cdf86925a,f64ee7b44a9c2170a0db74d6bc3d1ba8,campos dos goytacazes,RJ,delivered,2017-05-11 21:36:10,2017-05-11 21:45:17,2017-05-23 22:13:35,2017-06-01 00:00:00
93b885e8ae6403b9c59c24f1cd30e1ad,1f1d262df96204aa695fa4f0075ea33c,9c90bdeb2b917c300201f89e37714cc9,sao paulo,SP,delivered,2017-05-11 21:52:00,2017-05-11 22:05:17,2017-05-16 10:12:03,2017-05-22 00:00:00
b116018d4629bdd3363848a36c42861e,7c9258c180a39fcdf8ed6ed4f91592c0,20d5f85bc761fdb72656f9a89ddc4cbf,curitiba,PR,delivered,2017-05-11 22:32:35,2017-05-11 22:45:35,2017-05-20 19:54:35,2017-05-31 00:00:00
d05cac15bc1000a8d38860c44fc4af09,edaf081727eac11647e9cdba5f9ceb48,710e3118340838a1b4ba1cd86df5fd2e,santarem,PA,delivered,2017-05-12 01:23:16,2017-05-12 01:35:17,2017-06-12 10:04:57,2017-06-21 00:00:00
3d12931b79aac8b5936c7845d6e997ef,3e90f772b0825fa105cc50b5b98fddfc,763f67bfd24cf201e03ceae52831eff4,osasco,SP,delivered,2017-05-12 07:18:05,2017-05-13 03:02:54,2017-05-16 09:16:31,2017-06-09 00:00:00
755eebcb667b0fc5148bdcee47fe9f28,5bf5c7cc1ffdd2a2b72a8a7a3c780beb,c343ddf04be95e21ef83a4bdc770fd15,sarutaia,SP,delivered,2017-05-12 08:47:47,2017-05-13 03:02:49,2017-05-22 16:13:40,2017-06-01 00:00:00
