order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
11e51f7edf6a8325f56641580dc64547,1,bb80645f347f26e0a4da138c7b2745aa,365e445f796710c3431557e85caa25db,2017-06-22 13:50:22,343.0,19.65
11e77f7b110e8b496d03132d9f94129f,1,6c350a42b2f2e38425af31b3739970c6,e9d99831abad74458942f21e16f33f92,2017-09-12 19:25:15,69.9,34.29
11edf2e8e2e689ab25e609f6a45b5b7a,1,386486367c1f9d4f587a8864ccb6902b,cca3071e3e9bb7d12640c9fbe2301306,2017-06-30 15:15:15,119.9,18.09
11f0f637c5a38b66abd963cc1926f152,1,e0a554e92afe71fd7f9380b7b135175b,0ea22c1cfbdc755f86b9b54b39c16043,2017-06-15 02:55:40,34.9,25.63
12064b26c801bd0f7b82c2fb033e382e,1,9e1e3b58ffd16b2135f9508e21c75afe,23613d49c3ac2bd302259e55c06c050c,2017-12-01 00:56:07,89.9,17.34
121359da115bccea4657956562bb3266,1,dbb4ce89c8ed5fb6fd901e2e51093179,91f848e9f4be368f4318775aac733370,2017-06-29 14:10:14,89.9,21.12
12158685d93b3a6dcb6efad25cd8e056,1,88a1223b29fac4c3abef8d1369dbbaea,5abb8ea023c77787f2c15da891c8d384,2017-10-26 02:49:23,69.0,38.0
121752685a1a4cf853bb87fb3b98f3af,1,a70f58bd49225ad1d9f199d3766385a8,522620dcb18a6b31cd7bdf73665113a9,2017-04-24 14:30:08,299.0,16.26
121766cf55ce1689e216b6d3c4e95c72,1,8844bd4b8ca8f93603694ca2bceb77e9,cc419e0650a3c5ba77189a1882b7556a,2017-12-01 17:54:16,84.99,13.15
1217de8bb29e23b3b4ca52c564fb143a,1,b249cf5fcf68f70e13515489f0fcb627,df560393f3a51e74553ab94004ba5c87,2017-05-16 15:22:49,69.9,15.7
121bf0ddd1c3d94dd344d3f0e81de607,1,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,2017-02-19 11:01:25,119.6,11.45
121bf0ddd1c3d94dd344d3f0e81de607,2,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,2017-02-19 11:01:25,119.6,11.45
121cd10b6fc65a5c63862de57945f732,1,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,2017-08-30 17:50:18,325.0,16.02
121cee5f26a6ad83236f8348386a035e,1,c4556419c189a626f2b0808c0e6d310c,0c8380b62e38e8a1e6adbeba7eb9688c,2017-07-27 20:43:02,74.9,14.25
121cee5f26a6ad83236f8348386a035e,2,c4556419c189a626f2b0808c0e6d310c,0c8380b62e38e8a1e6adbeba7eb9688c,2017-07-27 20:43:02,74.9,14.25
121dd40b10fc0795e5f649ceedab30f9,1,dd6a505f83dd3c6326aa9856519e0978,fa40cc5b934574b62717c68f3d678b6d,2017-04-06 18:45:14,49.9,24.84
121e29055e551edf515b58477ca53c39,1,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2018-01-03 13:10:32,49.9,17.6
121e29055e551edf515b58477ca53c39,2,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2018-01-03 13:10:32,49.9,17.6
1222dd8e203987d55f99c5552d41746e,1,256c61261c818dab727fa2a60d8964ca,7c67e1448b00f6e969d365cea6b010ab,2017-09-21 15:50:53,129.94,36.93
122804b6e70597eca700595473d8297b,1,8a1e1c6e48f0d275628e3c626d57257f,bf100ecb7997df312b285358fb32f92c,2017-07-20 12:55:13,54.9,15.13
1228ee51284d63331ec546dd33d63292,1,6b120063aeece762b2ef81da00c75ab9,bfd27a966d91cfaafdb25d076585f0da,2017-10-05 20:14:22,99.0,13.03
1233838f2d670d7e4d115557ddcc52bb,1,53b36df67ebb7c41585e8d54d6772e08,4869f7a5dfa277a7dca6462dcf3b52b2,2017-08-02 10:05:28,163.0,15.89
1234a83b9c1d13b6d3308dd2000d60b3,1,3e67af30c5e3eae465fbf496aa88fc8b,a3a38f4affed601eb87a97788c949667,2017-09-18 13:04:22,89.9,16.39
1239e8b4884c746e8d1ea651d4ff74f1,1,4a69baa66a13d1adeb41cfe3bc0c27be,bbad7e518d7af88a0897397ffdca1979,2017-12-04 14:30:55,99.9,15.46
123d32c3da610881ddc7e17902398c05,1,223d34a3d9334039f5ff9511dc044bbb,53243585a1d6dc2643021fd1853d8905,2017-11-28 02:46:56,246.62,10.94
123f71cca05589d95c28c582ccb1d864,1,2501eb540473502ef149a3a848b2f8f0,a4b6b9b992b46e9ef863637af96e04bc,2017-07-06 13:32:40,129.0,16.66
124d67dd63d2412c950eadb79bf29006,1,28a652ff04e43c1bc57937a9f8770f9b,3d871de0142ce09b7081e2b9d1733cb1,2017-10-24 18:06:06,99.0,19.93
125065dcda5fb5549b43a1ce085bec63,1,2a2d22ae30e026f1893083c8405ca522,1a3df491d1c4f1589fc2b934ada68bf2,2017-07-28 17:10:09,134.9,21.43
1253425c1b76191a5ff742f11d80e1fa,1,40cc62bf0cf7aacfd12d865c196baa55,ef506c96320abeedfb894c34db06f478,2017-07-20 03:25:36,49.99,15.79
12589c257a3c1fbe98b76eae91008b19,1,cf8587a915960e2a8b57c5db574239ad,7e93a43ef30c4f03f38b393420bc753a,2017-08-22 11:35:21,599.99,22.74
125b6d6d69726457c31530e0fae8ff38,1,59c5e6e108b88212fb98525c9000ecfb,7c67e1448b00f6e969d365cea6b010ab,2017-12-27 02:12:33,139.94,40.31
125f4dd03bbae6aa696e6196ac423f72,1,fd1e94b07608d8b4a74b0c81dd4fe10e,46dc3b2cc0980fb8ec44634e21d2718e,2017-08-22 12:50:17,449.99,19.4
126778d3b4dab2077cf95c20808141bd,1,f1c7f353075ce59d8a6f3cf58f419c9c,37be5a7c751166fbc5f8ccba4119e043,2017-07-21 00:50:14,205.0,18.14
126e645df0c526ccbc4b5561c91feb56,1,a4c7e73a8ce075149b5f6592fdd29367,87142160b41353c4e5fca2360caf6f92,2017-09-01 15:04:21,149.0,15.79
12734d5805fd317dc486f3630fd82bcb,1,eac894f4cb6bb0f613f80bdbfb18fa57,94c49f20a123aeb9360dbf80ff912bf6,2017-06-12 12:46:08,113.9,18.05
127c7c3952c417b3957fee6db67a1a8b,1,3fc18e3aefe7b9346bd15de863fa0365,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-12-20 08:36:30,71.0,19.99
127ddd8ed5c8c31ad7d8f4c54d58997c,1,0e90009c14c8245b4ec2646c22ca8b7d,02c988090b766852e088c69d7fb3b551,2017-10-19 11:49:19,119.4,12.04
127e151835ed0bf4ea8e262040fa1c3d,1,a04a2402a7774ba53d10ed2ce29715e3,17ca9b9e9b9ef8fdb529001b49ebb50f,2017-09-19 10:45:24,99.97,25.54
12841a11f62453c88f68ee1f7cb45c47,1,b365e38a72a4fa2b2cd83e14c0b51754,6d66611d7c44cc30ce351abc49a68421,2017-12-12 16:31:15,53.9,11.88
128b0ea85d39d2b96310b64dd5c8f096,1,3f0cf4a04c36ec00d58b827e79ad8074,71039d19d4303bf9054d69e9a9236699,2017-12-01 15:33:27,29.9,7.78
128c967306503570d40def0212a27fb2,1,8d3367004d60f40855db4a5bbbabfdb6,15aac934c58d886785ac1b17953ea898,2017-11-30 13:18:33,25.0,14.1
128db96d96f727da26afde4579e68d48,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831,2017-07-14 16:55:16,89.0,41.01
128e10d95713541c87cd1a2e48201934,1,87285b34884572647811a353c7ac498a,3504c0cb71d7fa48d967e0e4c94d59d9,2017-08-21 20:05:16,29.99,7.78
129538e4bc7308e9ab041540283813f2,1,e282624d8c82e04983f125e167eb4521,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-03-21 21:50:14,18.99,10.96
129752a77c2cbf91fc9892660f83dc79,1,228f57b1acb5bdce9401c58653c8cc14,7e93a43ef30c4f03f38b393420bc753a,2017-06-16 09:42:39,205.81,19.98
12994c8b16a5e15fbbecf653c20a0a39,1,94db494032587f32dcb342c9a808e8e3,cca3071e3e9bb7d12640c9fbe2301306,2017-06-08 01:30:15,39.9,16.11
12a1bc73d4736fdb9a60a8c58d9628b7,1,7afa8c8eca2a26b599823eed4975a820,835f0f7810c76831d6c7d24c7a646d4d,2017-09-06 12:05:17,169.9,20.68
12aef789cfc998f5f44ddf27c24e354d,1,29427de7f8a9ee983d9dbc51cec569b4,7a67c85e85bb2ce8582c35f2203ad736,2017-08-03 11:32:39,99.99,38.25
12b139364fe5d01af6207a326b6f139d,1,2f3138b357c7b8278e5ecd81dba7aeb6,89bc797e2e29667aa035d4368f9b7f92,2017-02-25 09:59:00,14.9,8.72
12b63c9981f087f01de97adb7f885540,1,fa7be99321f2dbb1e518d2139ccb1d39,54a1852d1b8f10312c55e906355666ee,2017-10-09 00:49:17,59.99,9.34
12b9b63b911cf0a24b137a184c48e4ee,1,05c723fd782f0208b09b7c86f5220a5b,391fc6631aebcf3004804e51b40bcf1e,2017-03-15 14:44:36,99.85,17.16
12b9b63b911cf0a24b137a184c48e4ee,2,ea73128566d1b082e5101ce46f8107c7,391fc6631aebcf3004804e51b40bcf1e,2017-03-15 14:44:36,139.9,22.88
12bde787c7633ad4340885ee9f97e373,1,0c9ff9d8ed9b9bdd825487b3a66e05f5,8581055ce74af1daba164fdbd55a40de,2017-06-22 23:30:13,238.9,21.64
12c281ebecb5a750bfb59174f5660243,1,7e786406ac65b91c288fe2be1d93bddc,7e93a43ef30c4f03f38b393420bc753a,2017-10-25 11:49:22,159.99,17.56
12c8a9b7b11a8922911c9ecf62dc0aa7,1,be75efb07aff79cef2eec7ddc5de3952,8f2ce03f928b567e3d56181ae20ae952,2017-12-27 22:34:36,99.9,13.25
12cce3d016df33ce0039ebb4ff5b5111,1,9615c720e219d641f4498abc24a54272,8f2ce03f928b567e3d56181ae20ae952,2017-12-21 18:11:59,99.9,20.19
12cd98b885d11fa8260badce51a54ba0,1,5f6906793eb1d554d76c39398ce08693,391fc6631aebcf3004804e51b40bcf1e,2017-03-23 15:23:31,24.75,11.74
12cdb224996beb57ba2315faff824277,1,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,2017-08-24 20:44:51,84.99,15.34
12d34cd89b0be0896cfecdbd41f5e952,1,1a0e5291bbd852f9da3a61379feaf37d,c89cf7c468a48af70aada384e722f9e2,2017-08-09 09:50:19,20.0,17.92
12deecd130a055a8d709a6b62c807f66,1,7f064525eaaa1ce9d22c085f7ff5413a,6560211a19b47992c3666cc44a7e94c0,2017-10-10 15:04:55,49.0,14.1
12e8c054bdee17bfc0fd3d92d8cbda10,1,a8fe47ad6f852f93cc92c7b408687de3,aaed1309374718fdd995ee4c58c9dfcd,2017-10-20 01:35:10,72.9,16.27
12eaa53ad92b6aee3f8743383164c4e9,1,ffd4bf4306745865e5692f69bd237893,d98eec89afa3380e14463da2aabaea72,2017-05-03 12:35:03,24.99,16.05
12f5172274e18c74bed871bb07effe27,1,c689470c5a069795896edc7b896d9251,0c8380b62e38e8a1e6adbeba7eb9688c,2017-04-10 01:05:23,49.9,17.09
12f55fbb20dd8ff71113349776b5642a,1,abaa4c2633cbc40dda16b575531db57b,f4c4daa86e30c7e5a553a8d518ac03a5,2017-10-05 00:07:13,132.6,15.68
12fa50e9b3497a5f841d7d38ca388d76,1,531caee8b7069e4b692eddf59ff98eac,c273175f7c6c80fb02f051e2fc6d0d72,2017-07-04 20:50:18,139.99,16.61
12fb3c36ed38cd5bf01aa6b287d4acfb,1,5f21301936c11698db6aee5444190da0,fe2032dab1a61af8794248c8196565c9,2017-12-11 04:17:45,134.9,15.7
12fe69d4acc9f59f6bec2a0d728f4a8c,1,965ed8ce606fae58ee076e77023d9a0b,fa1c13f2614d7b5c4749cbc52fecda94,2017-11-17 01:30:20,199.9,8.65
1306d7999cdd320272eeea20f5768b77,1,a703f5ade6e4fae527357132230ea778,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-01-29 11:59:47,23.9,17.78
1308f542d82d3b18c50659be0f12a323,1,3ba2b0de14984ce8f072c58be8d701dd,a3a38f4affed601eb87a97788c949667,2017-02-05 18:22:02,104.99,35.35
130aa16eb157e7606fcafbd807c8048e,1,dfac7527b7d46b412ac29dcabad2f619,a416b6a846a11724393025641d4edd5e,2017-12-07 17:38:27,113.0,20.28
130afe1134371f8c69afe4999fc8d671,1,ed7f66fbbc819ef7aa1894d2c34065f1,7a241947449cc45dbfda4f9d0798d9d0,2017-08-09 21:05:14,9.0,13.37
130f48aa69611f429f04408bcce4f2ae,1,045c0f3faa3d81ff1af071e0811b2711,fa1c13f2614d7b5c4749cbc52fecda94,2017-09-05 08:50:17,189.9,35.13
131497483f8457541cf92c467b847c39,1,7f9fb61955b696d843259a8cbdb2261d,70a12e78e608ac31179aea7f8422044b,2017-11-09 22:10:50,88.0,15.37
1314f9c897799df1cc402c6a2519d4be,1,083ffd30820b592e294de7ed668ff975,f8db351d8c4c4c22c6835c19a46f01b0,2017-09-25 03:36:38,49.9,15.1
1315a48b9968c471921edaaf59d901d7,1,389e547608604fa4ffd18d40703b5416,81a1104df0f08b59c68aa5b03cfe398e,2017-11-14 03:31:00,119.9,17.09
131bcb82ecd96d251fa7eb8bb1f1baca,1,097d5a4bed2be012b4e46e6f5ae0694b,17eea220a40cc0d2c0c5346379682398,2017-09-20 10:45:13,358.99,16.26
131f1fe7a8b25ef8d4edf5a639662805,1,9a00058f48982cd587fccba20c2bdaf7,f8db351d8c4c4c22c6835c19a46f01b0,2017-06-15 02:50:08,39.9,16.11
131f1fe7a8b25ef8d4edf5a639662805,2,9a00058f48982cd587fccba20c2bdaf7,f8db351d8c4c4c22c6835c19a46f01b0,2017-06-15 02:50:08,39.9,16.11
1326c2f23bda822e4ffdd5764e04311e,1,ef92defde845ab8450f9d70c526ef70f,6426d21aca402a131fc0a5d0960a3c90,2017-06-14 18:20:20,21.9,12.69
132e2cd17bdaa2f84fc9cea118197634,1,fc2351bcf24c714e5d21b44ad41198b7,855668e0971d4dfd7bef1b6a4133b41b,2018-01-04 23:26:59,52.0,16.61
1332670d4ec8d872f416f1fda8594f69,1,c7b3cf9de7be95b3e09e7a63315685eb,5dceca129747e92ff8ef7a997dc4f8ca,2017-05-26 00:35:22,79.9,21.05
1335e6bf7ad8b92c81ed42b620054feb,1,4ae634441e444ca4bc85903cafe98d73,92eb0f42c21942b6552362b9b114707d,2017-06-15 14:10:16,11.99,7.78
13506ea47f50a6c01fa3dce68138ee1f,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017-08-31 11:25:09,59.9,37.97
135226fc55b64c0e3cc388a3c12f039a,1,1dc7685f4fdb9622d84ae2ec658d5bbf,9c0e69c7bf2619675bbadf47b43f655a,2017-06-15 12:18:08,199.0,11.31
135226fc55b64c0e3cc388a3c12f039a,2,b7d2c90f9161dc69fa75d22572003bc4,9c0e69c7bf2619675bbadf47b43f655a,2017-06-15 12:18:08,349.0,11.83
135226fc55b64c0e3cc388a3c12f039a,3,e256d05115f9eb3766f3ab752132a4e2,9c0e69c7bf2619675bbadf47b43f655a,2017-06-15 12:18:08,349.0,11.39
135adf658da97bfb1a171f1cbe3e15c2,1,d73f1e4ad0322d8442fc9591505381aa,ea6b12bf9ffe2bac34602ec631d97a47,2017-06-05 02:15:46,51.5,8.72
13664715b6167dfab3eba4d88b3d2c32,1,31c8ebd6dc2e12cfd9fde8eeaa32f36a,05d2173d43ea568aa0540eba70d2ca76,2017-12-20 16:52:20,114.38,15.55
136d740adc5aa0d3ad07f279eeb5b665,1,9048cbd294fe0c1a3ec8c8248bc2cadd,6d66611d7c44cc30ce351abc49a68421,2017-08-01 15:15:10,84.9,18.83
136f44c4aee8436faeb4d831e83344ef,1,7ae8d9b8eca8a6daf066e53ddc7034d3,128639473a139ac0f3e5f5ade55873a5,2018-01-05 21:15:19,18.9,16.79
1377241a1bc26c8414cbcdd017870afb,1,165f86fe8b799a708a20ee4ba125c289,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-11-23 08:35:22,166.99,16.8
1378ae963e03b117d380f928164e9599,1,d5b703c271f43f9c588a6f512a00f77e,fa40cc5b934574b62717c68f3d678b6d,2017-11-16 21:10:46,34.9,7.78
137c8b3eddd2a8b6d54b434ea3089d37,1,a97cd00f5c1dbfbc7f0f4b6c1032253e,b347677812ea483b0f528eaf8cbc09b7,2017-12-14 09:38:22,309.0,26.91
137d0174b6161980026a858b907762fc,1,480be8d20c4b6a7df1eae0f2c17f2db2,41c2bad7229b0c25e6becf179ebf63ff,2018-01-11 04:11:27,34.0,8.27
137e9582e80ce34b3205c7cc8466ec29,1,83b7e1ec294af41b21657b105834c836,a36b125ac6d5fdbc7f50de85c9157bdc,2017-03-08 22:33:20,29.99,16.05
137ee4a7c28123eb6bfdfb1a93b61156,1,a996a4fecaea5e7e2638d2c5078ebf4b,391fc6631aebcf3004804e51b40bcf1e,2017-07-24 09:50:13,69.88,17.74
137ee4a7c28123eb6bfdfb1a93b61156,2,a996a4fecaea5e7e2638d2c5078ebf4b,391fc6631aebcf3004804e51b40bcf1e,2017-07-24 09:50:13,69.88,17.74
138630e7e14855ce216a9db0cdabbe06,1,1155065aa63d0a6d301e174ebb2972ea,7b07b3c7487f0ea825fc6df75abd658b,2017-01-30 10:31:18,128.9,16.11
138db286991b7cc18370680e5f5154da,1,9a2f52e60b6419803680132ad69a3ca8,efcd8d2104f1a05d028af7bad20d974b,2017-09-14 00:25:24,30.0,25.63
138db286991b7cc18370680e5f5154da,2,d83de24a6ee5b9754bdb4df748e529af,efcd8d2104f1a05d028af7bad20d974b,2017-09-14 00:25:24,39.99,25.63
1391638490f9af630fb84f5da6f40843,1,4f8303640418a925cc83a18d2caf0dbe,f9f68daa2af419d38f745478bcb3da1a,2017-05-03 09:15:15,11.2,10.96
1391644298485796a935f0422f8989e8,1,20090bcd0d43eb49feb63d53d387780b,05ff92fedb5be47920fea08e501238b9,2017-12-13 06:50:59,158.4,15.86
139d95a2a4ad16a49a4fc3ac7f195172,1,c56cdaacd8e2dca5489236a4875c0b89,2e3be8a987a30d7544dbbda6861cc14e,2017-05-22 15:15:15,99.99,36.02
13a4fe3b64aac56f600ed7ff191415c9,1,6cbfc716ebf92d25d1047a5fe47af5de,4a3ca9315b744ce9f8e9374361493884,2017-12-05 02:20:10,89.9,13.65
13b1d703b453fd67b66850bd2846e13b,1,7a10781637204d8d10485c71a6108a2e,4869f7a5dfa277a7dca6462dcf3b52b2,2017-10-05 02:31:28,212.0,14.5
13b2cd56f806ffc7938f53c374085817,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2017-07-05 23:25:10,29.0,7.78
13b7331f53684efbf758aa353c16ba3b,1,3ff490445b099b53cba94a2dab6f814d,8e6cc767478edae941d9bd9eb778d77a,2017-05-15 09:35:43,51.9,19.6
13ba09b4ffd7128425cc35a9c382245f,1,d696750e550fd0f733979dd7e5dff921,9de4643a8dbde634fe55621059d92273,2017-05-24 15:22:51,169.99,27.73
13bb866b92de8268d5c90acb92caa6ad,1,ee6540b34ea60c885c775fa9b52e81e3,17e34d8224d27a541263c4c64b11a56b,2017-08-16 03:24:16,62.34,11.94
13bc7bea9d1bce4d95bb4917ed0f94ce,1,9a442e31dcb07042eca00d73c1933880,e5a3438891c0bfdb9394643f95273d8e,2017-12-12 17:14:51,27.3,8.27
13bdf405f961a6deec817d817f5c6624,1,96ea060e41bdecc64e2de00b97068975,7a241947449cc45dbfda4f9d0798d9d0,2020-02-05 03:30:51,69.99,14.66
13c4f7497ce2f3ae34e441c7514215f3,1,18209df52bc87a69b84db4df602397c1,bc302730ea8cf49b5c74f579febb5bbf,2017-08-14 16:10:16,999.0,44.51
13c6bd504e2a5056f0f471ea7b220507,1,ec8ae427905e10052ee4f1e9993b6763,1d8dbc4f32378d715c717c1c1fc57bae,2017-06-21 04:30:29,110.0,2.0
13c6bd504e2a5056f0f471ea7b220507,2,cfe6e9c01d0bbb5df9a75f0e3286baa9,1d8dbc4f32378d715c717c1c1fc57bae,2017-06-21 04:30:29,110.0,4.0
13c6bd504e2a5056f0f471ea7b220507,3,7893c68e0a8b6e58a70390551e8a84d9,1d8dbc4f32378d715c717c1c1fc57bae,2017-06-21 04:30:29,110.0,4.0
13c6bd504e2a5056f0f471ea7b220507,4,7893c68e0a8b6e58a70390551e8a84d9,1d8dbc4f32378d715c717c1c1fc57bae,2017-06-21 04:30:29,110.0,4.0
13c6bd504e2a5056f0f471ea7b220507,5,cfe6e9c01d0bbb5df9a75f0e3286baa9,1d8dbc4f32378d715c717c1c1fc57bae,2017-06-21 04:30:29,110.0,4.0
13d37da7780bd1fb1eca0512a3e75f00,1,d2922b1fb6b42799b0ce075cb0acc26b,dd7ddc04e1b6c2c614352b383efe2d36,2017-12-11 11:03:31,29.9,16.6
13e1891808a2b6afe2585a176433637d,1,98030fe87f5a7493a33f427054966596,59fb871bf6f4522a87ba567b42dafecf,2017-06-07 22:02:17,168.99,10.0
13ed81255fbefb7db48926a0a30e0674,1,2029248294c186017ecfc48cecd47bbd,d50d79cb34e38265a8649c383dcffd48,2017-07-06 02:50:22,126.99,25.73
13f39faa772c108e863effadedd16a06,1,28a0482239353fd069dcf3e6d625ed5b,fe2032dab1a61af8794248c8196565c9,2017-12-11 10:03:24,94.5,15.41
13f4bad08354705fbeb23f41f08c31c4,1,d5c766013132edffbda7017835a9e2d1,5c243662ce92d84573bfaff24c3e3700,2017-09-21 17:35:24,364.99,18.8
13f68da1f137146006b4c0c34b6824e8,1,362aecb999551eb6adcd8c5594e255fc,822b63912576852aea9a8436d72317b7,2017-01-28 13:02:32,719.88,21.3
13fba1a42e51558ae3e8a86e0bbd9dd3,1,347a1dbb9334cebdd3f2c43bc1b34455,152ee17e4c8aaf53dac99f3462e4999b,2017-10-17 07:32:11,57.0,17.65
13fbafaef2c5ecd471faa4a85d382ebc,1,ee6540b34ea60c885c775fa9b52e81e3,17e34d8224d27a541263c4c64b11a56b,2017-08-09 22:45:11,62.34,15.19
13ff6c4c055b81a28af3b21f157f4255,1,75d6b6963340c6063f7f4cfcccfe6a30,cc419e0650a3c5ba77189a1882b7556a,2017-12-01 13:31:55,56.99,8.72
13ff8a02b63113dd72976dab2e01b171,1,1e9718b1172540cd45abc1cfa8750da6,cab85505710c7cb9b720bceb52b01cee,2017-05-16 13:05:43,69.9,15.24
13ff949d7e71c05bce1a0facd3c36f83,1,9cfc534e612cd634ccf02aeb68583094,17e34d8224d27a541263c4c64b11a56b,2017-12-05 18:49:20,104.36,17.98
13ffd5a36060f10de50532f3e299c446,1,7a2db74c8e2d40cd60fe4677d38a74ce,8b28d096634035667e8263d57ba3368c,2017-11-30 21:36:38,64.9,34.25
1400d6665ba7f18ed06ea15ab083203f,1,3c794d260ad4b5f507a5d90df23523bf,1bb2bdb95f4841f1bba2c0d2cd83d3c9,2017-02-04 11:39:45,25.0,20.4
1407ed7d738d943469994266e9706b46,1,d6160fb7873f184099d9bc95e30376af,53243585a1d6dc2643021fd1853d8905,2017-09-05 11:05:15,1200.0,60.76
1409fa8d66178147ed431573330397c0,1,a5647c44af977b148e0a3a4751a09e2e,a7f13822ceb966b076af67121f87b063,2017-02-16 15:04:18,176.96,43.7
1409fa8d66178147ed431573330397c0,2,a5647c44af977b148e0a3a4751a09e2e,a7f13822ceb966b076af67121f87b063,2017-02-16 15:04:18,176.96,43.7
140b263288af3fc4f4b00c207639b37b,1,ff2b293ae4b3c204113bdec91e27a584,e24fc9fcd865784fb25705606fe3dfe7,2017-03-27 13:40:15,156.0,15.26
140d5c0a692987d62971b1e5f8c02397,1,43d9ce1b4573a087677c2bd656131b94,1835b56ce799e6a4dc4eddc053f04066,2017-10-08 21:24:56,27.99,11.85
14154a306b926b62ae99f4ad34bfb206,1,6e835aea84ae8eb68b8c14878dd43b30,4d6d651bd7684af3fffabd5f08d12e5a,2017-10-31 14:45:40,69.9,20.98
14154a306b926b62ae99f4ad34bfb206,2,6e835aea84ae8eb68b8c14878dd43b30,4d6d651bd7684af3fffabd5f08d12e5a,2017-10-31 14:45:40,69.9,20.98
1417dca2e0baf0af7fae3c986506168a,1,2029248294c186017ecfc48cecd47bbd,d50d79cb34e38265a8649c383dcffd48,2017-06-29 13:15:13,126.99,17.6
141dd52930458fa0f2a97285d13639e6,1,fb00f51d564e36645bf7eab56ce5fd43,373ee4a3a775a733770ca3f790b8b9ac,2017-09-06 02:45:06,76.98,13.37
141dd52930458fa0f2a97285d13639e6,2,fb00f51d564e36645bf7eab56ce5fd43,373ee4a3a775a733770ca3f790b8b9ac,2017-09-06 02:45:06,76.98,13.37
141e9339279b23d1c38a8512d0e9ba7f,1,0c3cd8d63839bed6f80aca6388766417,86ccac0b835037332a596a33b6949ee1,2017-08-07 15:05:12,34.9,16.11
1420860371690847f7c995bcc5a44635,1,2532ba0aec0ced81cdc2dd0dbeeb0f72,c3cfdc648177fdbbbb35635a37472c53,2017-05-23 20:10:21,69.9,9.09
1424887ded6dd139513a60ca6d4b7d97,1,bace90a7338e9d31371ad47811cf4c7d,1a3df491d1c4f1589fc2b934ada68bf2,2017-12-29 02:12:45,89.0,17.87
1424f6a8ba5d6293e445d3da40535840,1,a0f12db60a5019ce1a4c21fce1697574,3d871de0142ce09b7081e2b9d1733cb1,2017-12-12 17:30:43,99.0,13.71
14276b4f803d028dd9b569f6c22a27ca,1,ce5a07feea47b22089fc735f70ae4931,0d83f8e03188682112cc0d93523705cc,2017-11-21 02:35:48,89.98,14.38
14276b4f803d028dd9b569f6c22a27ca,2,ce5a07feea47b22089fc735f70ae4931,0d83f8e03188682112cc0d93523705cc,2017-11-21 02:35:48,89.98,14.38
1431ee47e31c27528b8ae56b66689afc,1,def59eb2e17b32b980b5341984f6b500,f8db351d8c4c4c22c6835c19a46f01b0,2017-08-17 16:15:13,22.9,8.27
1436cb05507a787c1dc757c1fa2f275f,1,a45af86c4a7948f5fabbb5b0132475cd,e63e8bfa530fb16910dd6956e592bb81,2017-09-25 11:27:58,28.9,17.63
1439c73f16c16e5ec78a3b2ff4e4f73e,1,ea44caac707f7f1325182a538007f838,855668e0971d4dfd7bef1b6a4133b41b,2017-08-31 00:15:31,50.0,16.6
143c703ed417ebaa64077dcdc2c820a9,1,8dff5399c7a5552ee041c8bb465e5288,db4350fd57ae30082dec7acbaacc17f9,2017-03-31 17:25:14,34.99,8.72
143f8e1be12f4d99301cec6f0d7a3834,1,52801616f7cc110c31c559fa94cb8563,dbb9b48c841a0e39e21f98e1a6b2ec3e,2017-01-28 16:58:46,59.9,11.03
1441bdf56d9316c4649d04ecf5055bf5,1,d285360f29ac7fd97640bf0baef03de0,fa1c13f2614d7b5c4749cbc52fecda94,2017-12-07 04:39:00,348.8,16.19
1442b25f1cb6b0dd05c29b7df04aa0aa,1,b30bd2570ba0ad3ce06e785a7b23d544,4a3ca9315b744ce9f8e9374361493884,2017-07-05 21:55:13,50.4,15.1
14433250d2268548a917e1a0bdfd19c1,1,37bc5c7b7dca15cfcbe282fb0dd0bab3,7722b1df1b0e383e000397b2c11e3e19,2017-09-11 16:30:17,19.9,11.85
1443dcd001241a655df59fc728c2c9ce,1,e7db7c40ea6647c808d48581f1308d88,1d8dbc4f32378d715c717c1c1fc57bae,2017-08-23 12:04:58,109.9,14.5
14476cba4d3587039214504002fd09ab,1,68a058d125ba1544e726898f0b8c0523,7c67e1448b00f6e969d365cea6b010ab,2017-11-09 03:10:27,119.99,21.49
1449e2bfe7a48a4534cd242f0d60e414,1,e090b9bd2ef7d60d3b0ee3399c79ee3d,8e6d7754bc7e0f22c96d255ebda59eba,2018-01-05 17:06:51,235.92,19.22
